projectName;name;pathFile;productionFile;junitVersion;loc;qtdMethods;testSmellName;testSmellMethod;testSmellLineBegin;testSmellLineEnd
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test55, test11, test06;609, 150, 100;609, 150, 100
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test63, test59, test47, test17, test13, test12, test10;689, 656, 535, 199, 167, 160, 137;689, 656, 535, 199, 167, 160, 137
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test67, test38, test28, test02;725, 724, 397, 300, 64, 62;725, 724, 397, 300, 64, 62
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test69, test64, test59, test49, test48, test42;777, 696, 641, 553, 546, 545, 544, 449;777, 696, 641, 553, 546, 545, 544, 449
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test59, test53, test39, test20, test17, test10;642, 594, 405, 232, 197, 130;642, 594, 405, 232, 197, 130
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test86, test70, test09;936, 784, 122;936, 784, 122
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test65, test50, test14;704, 561, 174;704, 561, 174
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test74, test47, test18, test17, test16, test10;823, 533, 218, 198, 189, 144;823, 533, 218, 198, 189, 144
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test71, test59, test47, test27, test26, test17, test10;791, 647, 538, 291, 281, 210, 133;791, 647, 538, 291, 281, 210, 133
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test78, test68, test66, test56, test51, test50, test49, test48, test46, test44, test43, test42, test41, test40, test38, test37, test36, test35, test34, test33, test30, test29, test24, test22, test21, test18, test16, test15, test13, test12, test07, test06, test05, test04, test03, test01, test00;858, 732, 711, 617, 578, 560, 552, 543, 507, 474, 458, 448, 439, 415, 396, 370, 363, 355, 347, 340, 316, 309, 263, 247, 240, 216, 188, 181, 166, 158, 106, 99, 91, 82, 71, 50, 41;858, 732, 711, 617, 578, 560, 552, 543, 507, 474, 458, 448, 439, 415, 396, 370, 363, 355, 347, 340, 316, 309, 263, 247, 240, 216, 188, 181, 166, 158, 106, 99, 91, 82, 71, 50, 41
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test62, test39;679, 408;679, 408
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test54, test20;601, 233;601, 233
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test63, test12, test03;687, 159, 74;687, 159, 74
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test35, test34;356, 348;356, 348
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test52, test51, test27, test26, test25, test10, test04, test01;587, 580, 579, 289, 279, 271, 129, 83, 51;587, 580, 579, 289, 279, 271, 129, 83, 51
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test75, test74, test59, test31, test30, test29, test17, test10, test05, test00;838, 824, 654, 327, 318, 310, 205, 135, 94, 44;838, 824, 654, 327, 318, 310, 205, 135, 94, 44
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test74, test69, test67, test59, test47, test40, test38, test37, test36, test28, test17, test10, test02;828, 746, 726, 657, 531, 422, 398, 389, 374, 364, 303, 200, 139, 65;828, 746, 726, 657, 531, 422, 398, 389, 374, 364, 303, 200, 139, 65
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test75, test58, test57, test45, test08, test00;837, 632, 625, 494, 115, 43;837, 632, 625, 494, 115, 43
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test82, test43, test07;890, 461, 107;890, 461, 107
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test75, test47;835, 524;835, 524
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test74, test55, test21, test11;826, 610, 241, 152;826, 610, 241, 152
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Lazy Test;test78, test59, test55, test47, test17, test11, test10, test06;859, 649, 611, 527, 207, 151, 143, 101;859, 649, 611, 527, 207, 151, 143, 101
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test00;41, 42, 43, 44;41, 42, 43, 44
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test01;50, 51, 52, 53, 54, 55;50, 51, 52, 53, 54, 55
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test02;62, 63, 64, 65, 66;62, 63, 64, 65, 66
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test03;71, 74, 75, 76, 77;71, 74, 75, 76, 77
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test04;82, 83, 84, 85, 86;82, 83, 84, 85, 86
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test05;91, 92, 93, 94;91, 92, 93, 94
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test06;100, 101, 99;100, 101, 99
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test07;106, 107, 108;106, 107, 108
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test10;129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144;129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test11;150, 151, 152;150, 151, 152
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test12;158, 159, 160;158, 159, 160
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test13;166, 167;166, 167
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test14;174, 175;174, 175
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test15;181, 182;181, 182
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test16;188, 189;188, 189
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test17;196, 197, 198, 199, 200, 201, 202, 203, 205, 206, 207, 208, 209, 210, 211;196, 197, 198, 199, 200, 201, 202, 203, 205, 206, 207, 208, 209, 210, 211
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test18;216, 217, 218;216, 217, 218
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test20;232, 233, 234;232, 233, 234
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test21;240, 241;240, 241
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test22;247, 248, 249;247, 248, 249
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test23;256, 257;256, 257
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test24;263, 264;263, 264
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test25;271, 272;271, 272
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test26;279, 280, 281;279, 280, 281
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test27;289, 290, 291;289, 290, 291
aux2;OrganizationModelImplTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\model\impl\OrganizationModelImpl.java;JUnit4;939;87;Eager Test;test28;300, 301, 302, 303;300, 301, 302, 303
